Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,Temperature_K,Air Density ,TheoreticalPowerCurve (KWh),LV ActivePower (kW),Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
2018,3,10,2,30,11.9,0,0,0,0,1.9,0,0,0,0,0.309,50.47,113.25,0.4,990,1.3,4,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,3,30,11.9,0,0,0,0,2,0,0,0,0,0.307,50.79,99.93,0.4,990,1.3,181,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,4,30,13.4,27,78,32,0,2.1,27,78,0,32,0.306,46.2,86.39,0.4,991,1.4,356,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,5,30,16.5,89,530,240,1,2.1,89,530,0,240,0.306,37.85,73.39,0.4,991,1.4,351,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,6,30,20.1,118,735,477,0,1.7,118,735,0,477,0.307,29.48,60.71,0.4,991,1.4,349,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,7,30,23,139,828,683,0,-0.1,139,828,0,683,0.307,21.59,48.9,0.4,991,1.4,346,3.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,8,30,25.2,158,868,833,0,-2.5,158,868,0,833,0.307,15.89,38.87,0.4,990,1.4,340,4.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,9,30,26.9,180,866,911,0,-4,180,866,0,911,0.307,12.89,32.37,0.4,990,1.5,335,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,10,30,27.9,194,846,914,0,-3.3,194,846,0,914,0.306,12.82,31.7,0.4,989,1.5,330,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,11,30,28.2,199,803,839,0,-1.9,199,803,0,839,0.306,13.88,37.16,0.4,989,1.6,325,5.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,12,30,27.6,234,647,679,0,-0.4,234,647,0,679,0.306,16.06,46.64,0.4,989,1.7,322,5.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,13,30,26.4,206,526,483,0,1.2,206,526,0,483,0.307,19.38,58.17,0.4,989,1.7,321,5.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,14,30,24.3,148,332,258,0,2.5,148,332,0,258,0.308,24.12,70.72,0.4,989,1.8,321,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,15,30,21.8,46,46,51,0,3.3,46,46,0,51,0.309,29.7,83.71,0.4,990,1.8,325,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,16,30,20.1,0,0,0,0,3.8,0,0,0,0,0.309,34.09,97.14,0.4,990,1.8,332,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,17,30,19,0,0,0,0,4.1,0,0,0,0,0.309,37.42,110.46,0.4,991,1.7,339,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,18,30,18,0,0,0,0,4.4,0,0,0,0,0.307,40.65,123.59,0.4,992,1.7,345,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,19,30,17,0,0,0,0,4.7,0,0,0,0,0.305,44.11,136.15,0.4,992,1.6,350,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,20,30,16,0,0,0,0,5,0,0,0,0,0.304,48.04,147.37,0.4,991,1.6,353,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,21,30,15.1,0,0,0,0,5.4,0,0,0,0,0.303,52.49,155.2,0.4,991,1.5,354,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,22,30,14.2,0,0,0,0,5.9,0,0,0,0,0.303,57.46,156.02,0.4,991,1.5,354,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,10,23,30,13.8,0,0,0,0,6.3,0,0,0,0,0.303,60.53,149.24,0.4,991,1.6,354,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,0,30,12.8,0,0,0,0,6.5,0,0,0,0,0.304,65.65,138.46,0.4,990,1.6,355,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,1,30,12.2,0,0,0,0,6.7,0,0,0,0,0.304,69,126.06,0.4,991,1.6,356,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,2,30,11.6,0,0,0,0,6.7,0,0,0,0,0.303,71.96,113,0.4,991,1.6,356,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,3,30,11.5,0,0,0,0,6.7,0,0,0,0,0.302,72.25,99.69,0.4,991,1.6,355,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,4,30,12.8,26,167,38,0,6.6,26,167,0,38,0.301,66.16,86.16,0.4,992,1.5,351,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,5,30,15.9,73,623,254,1,6.6,73,623,0,254,0.3,54.1,73.14,0.4,992,1.5,347,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,6,30,19,96,808,494,0,6.7,96,808,0,494,0.301,44.81,60.43,0.4,992,1.4,343,4.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,7,30,21.2,109,895,701,0,6.2,109,895,0,701,0.301,37.67,48.59,0.4,992,1.4,337,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,8,30,23,119,943,857,0,5.1,119,943,0,857,0.301,31.4,38.51,0.4,992,1.3,334,4.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,9,30,24.4,205,834,912,0,4.2,205,834,0,912,0.301,27,31.97,0.4,991,1.3,331,4.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,10,30,25.2,208,835,922,0,3.5,208,835,1,922,0.3,24.53,31.32,0.4,991,1.2,328,4.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,11,30,25.5,205,807,851,0,3,205,807,0,851,0.3,23.21,36.86,0.4,990,1.2,328,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,12,30,25.2,225,686,698,0,2.5,225,686,0,698,0.3,22.93,46.41,0.4,990,1.2,329,4.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,13,30,24.4,198,571,501,0,2.2,198,571,0,501,0.3,23.46,58,0.4,990,1.1,333,4.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,14,30,22.4,147,368,270,0,1.9,147,368,0,270,0.3,25.96,70.58,0.4,990,1.1,336,3.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,15,30,19.7,49,53,55,0,1.8,49,53,0,55,0.3,30.34,83.59,0.4,990,1.1,338,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,16,30,17.9,0,0,0,0,1.8,0,0,0,0,0.3,34.02,97.02,0.4,991,1.1,339,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,17,30,16.8,0,0,0,0,1.9,0,0,0,0,0.299,36.76,110.34,0.4,991,1.1,341,2.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,18,30,15.8,0,0,0,0,2.2,0,0,0,0,0.298,39.81,123.44,0.4,992,1.1,344,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,19,30,14.8,0,0,0,0,2.5,0,0,0,0,0.298,43.39,135.97,0.4,992,1.1,347,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,20,30,14,0,0,0,0,2.8,0,0,0,0,0.298,46.88,147.12,0.4,992,1.1,351,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,21,30,13.2,0,0,0,0,3.2,0,0,0,0,0.297,50.7,154.85,0.4,991,1.1,355,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,22,30,12.5,0,0,0,0,3.6,0,0,0,0,0.297,54.65,155.62,0.4,991,1.1,180,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,11,23,30,12.1,0,0,0,0,4,0,0,0,0,0.297,57.7,148.89,0.4,991,1.1,2,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,0,30,11.1,0,0,0,0,4.4,0,0,0,0,0.298,63.18,138.17,0.4,991,1.1,5,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,1,30,10.6,0,0,0,0,4.6,0,0,0,0,0.299,66.53,125.8,0.4,991,1.1,5,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,2,30,10.1,0,0,0,0,4.8,0,0,0,0,0.299,69.46,112.76,0.4,991,1.1,4,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,3,30,10.4,0,0,0,0,4.8,0,0,0,0,0.299,68.33,99.45,0.4,992,1.1,179,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,4,30,12.1,28,170,40,0,4.8,28,170,0,40,0.298,61.2,85.93,0.4,992,1.1,349,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,5,30,15.3,80,608,259,1,4.9,80,608,0,259,0.298,49.95,72.89,0.4,993,1.1,340,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,6,30,19.3,105,793,499,0,4.9,105,793,0,499,0.297,38.77,60.16,0.4,993,1.1,341,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,7,30,22.5,120,884,708,0,4.5,120,884,0,708,0.297,30.99,48.28,0.4,993,1.1,342,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,8,30,24.3,129,933,862,0,4,129,933,0,862,0.296,26.71,38.15,0.4,993,1.1,334,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,9,30,25.7,173,895,936,0,3.3,173,895,0,936,0.295,23.52,31.58,0.4,992,1,327,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,10,30,26.6,173,898,943,0,2.7,173,898,0,943,0.295,21.31,30.95,0.4,992,1,324,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,11,30,27.1,166,881,874,0,2,166,881,0,874,0.295,19.73,36.56,0.4,991,1,322,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,12,30,27,166,815,731,0,1.4,166,815,0,731,0.296,18.96,46.19,0.4,990,0.9,321,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,13,30,26.2,144,726,531,0,0.8,144,726,0,531,0.296,19.11,57.83,0.4,990,0.9,322,3.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,14,30,23.6,110,552,295,0,0.4,110,552,0,295,0.295,21.6,70.44,0.4,990,0.9,323,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,15,30,20.2,49,177,69,0,0.2,49,177,0,69,0.295,26.29,83.46,0.4,991,0.8,323,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,16,30,18.3,0,0,0,0,-0.1,0,0,0,0,0.295,28.94,96.9,0.4,991,0.8,326,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,17,30,17.2,0,0,0,0,-0.2,0,0,0,0,0.295,30.75,110.21,0.4,992,0.8,333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,18,30,16.1,0,0,0,0,-0.3,0,0,0,0,0.294,32.84,123.3,0.4,992,0.8,341,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,19,30,15,0,0,0,0,-0.2,0,0,0,0,0.293,35.29,135.79,0.4,992,0.8,349,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,20,30,13.9,0,0,0,0,-0.2,0,0,0,0,0.293,38.08,146.87,0.4,991,0.7,178,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,21,30,13,0,0,0,0,0,0,0,0,0,0.293,40.77,154.5,0.4,991,0.7,8,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,22,30,12.3,0,0,0,0,0.2,0,0,0,0,0.293,43.41,155.22,0.4,991,0.7,16,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,12,23,30,11.9,0,0,0,0,0.5,0,0,0,0,0.293,45.65,148.54,0.4,991,0.7,20,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,0,30,11.2,0,0,0,0,0.9,0,0,0,0,0.294,49.14,137.87,0.4,991,0.7,22,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,1,30,10.9,0,0,0,0,1.3,0,0,0,0,0.294,51.37,125.54,0.4,991,0.7,21,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,2,30,10.7,0,0,0,0,1.5,0,0,0,0,0.294,52.8,112.52,0.4,991,0.7,21,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,3,30,11,0,0,0,0,1.5,0,0,0,0,0.293,51.93,99.22,0.4,991,0.7,22,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,4,30,13.1,33,94,40,0,1.4,33,94,0,40,0.293,45.04,85.69,0.4,991,0.7,22,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,5,30,16.5,103,524,259,1,1.4,103,524,0,259,0.293,35.96,72.64,0.4,992,0.6,186,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,6,30,20.4,141,720,502,0,1.5,141,720,0,502,0.293,28.43,59.88,0.4,992,0.6,352,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,7,30,23.8,166,817,712,0,0.8,166,817,0,712,0.293,22.07,47.97,0.4,992,0.6,350,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,8,30,25.9,183,867,869,0,0,183,867,0,869,0.294,18.3,37.79,0.4,992,0.6,342,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,9,30,27.5,243,809,935,0,-1,243,809,0,935,0.294,15.55,31.18,0.4,991,0.6,334,2.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,10,30,28.6,244,811,942,0,-2,244,811,0,942,0.294,13.46,30.57,0.4,990,0.6,328,2.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,11,30,29.2,236,788,871,0,-3.1,236,788,0,871,0.295,12.06,36.27,0.4,990,0.6,325,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,12,30,29.2,190,790,739,0,-3.9,190,790,0,739,0.295,11.35,45.97,0.4,989,0.6,324,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,13,30,28.3,164,692,534,0,-4.4,164,692,0,534,0.295,11.51,57.66,0.4,989,0.6,326,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,14,30,25.1,125,508,296,0,-4.4,125,508,0,296,0.295,13.87,70.3,0.4,989,0.6,325,2.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,15,30,21.3,52,138,68,0,-3.7,52,138,0,68,0.296,18.42,83.34,0.4,989,0.6,323,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,16,30,19.4,0,0,0,0,-3.8,0,0,0,0,0.297,20.51,96.78,0.4,990,0.7,325,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,17,30,18.3,0,0,0,0,-3.8,0,0,0,0,0.298,22.02,110.09,0.4,990,0.7,329,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,18,30,17.3,0,0,0,0,-3.6,0,0,0,0,0.299,23.83,123.16,0.4,991,0.7,336,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,19,30,16.4,0,0,0,0,-3.2,0,0,0,0,0.299,25.98,135.61,0.4,991,0.8,345,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,20,30,15.5,0,0,0,0,-2.7,0,0,0,0,0.299,28.43,146.61,0.4,991,0.8,176,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,21,30,14.8,0,0,0,0,-2.3,0,0,0,0,0.3,30.62,154.15,0.4,990,0.9,6,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,22,30,14.3,0,0,0,0,-2,0,0,0,0,0.3,32.44,154.82,0.4,990,0.9,17,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,13,23,30,14,0,0,0,0,-1.8,0,0,0,0,0.3,33.65,148.19,0.4,990,1,23,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,0,30,14,0,0,0,0,-1.7,0,0,0,0,0.301,33.9,137.57,0.4,989,1,37,1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,1,30,14.1,0,0,0,0,-1.7,0,0,0,0,0.303,33.66,125.28,0.4,989,1.1,45,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,2,30,14.4,0,0,0,0,-1.8,0,0,0,0,0.306,32.69,112.27,0.4,989,1.1,53,0.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,3,30,14.7,0,0,0,0,-2,0,0,0,0,0.308,31.68,98.98,0.4,990,1.1,61,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,4,30,16.1,34,60,38,0,-2.1,34,60,0,38,0.308,28.66,85.46,0.4,990,1.2,54,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,5,30,18.7,116,435,248,1,-2.1,116,435,0,248,0.307,24.3,72.38,0.4,991,1.2,177,0.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,6,30,22.1,162,632,482,0,-1.6,162,632,0,482,0.307,20.44,59.61,0.4,991,1.2,321,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,7,30,25.8,192,735,688,0,-0.9,192,735,0,688,0.307,17.26,47.66,0.4,991,1.2,334,1.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,8,30,28.4,211,791,839,0,-1,211,791,0,839,0.307,14.7,37.43,0.4,990,1.2,328,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,9,30,30,222,815,922,0,-1,222,815,0,922,0.306,13.39,30.78,0.4,990,1.2,316,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,10,30,30.9,223,815,928,0,-0.9,223,815,0,928,0.305,12.83,30.2,0.4,989,1.2,308,2.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,11,30,31.3,215,792,856,0,-0.8,215,792,0,856,0.305,12.66,35.98,0.4,988,1.2,306,3.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,12,30,31,193,750,717,0,-0.6,193,750,0,717,0.305,13.01,45.75,0.4,988,1.2,308,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,13,30,30,166,654,517,0,-0.5,166,654,0,517,0.305,13.94,57.49,0.4,987,1.3,311,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,14,30,27,124,478,286,0,-0.2,124,478,0,286,0.304,16.93,70.16,0.4,987,1.3,314,2.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,15,30,23.4,51,132,66,0,0.4,51,132,0,66,0.305,21.86,83.22,0.4,988,1.3,318,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,16,30,21.6,0,0,0,0,0.4,0,0,0,0,0.306,24.43,96.67,0.4,988,1.3,326,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,17,30,20.7,0,0,0,0,0.6,0,0,0,0,0.306,26.24,109.96,0.4,988,1.3,337,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,18,30,19.7,0,0,0,0,0.9,0,0,0,0,0.307,28.53,123.01,0.4,988,1.3,352,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,19,30,18.8,0,0,0,0,1.3,0,0,0,0,0.308,31.03,135.42,0.4,988,1.3,186,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,20,30,17.9,0,0,0,0,1.8,0,0,0,0,0.307,33.88,146.36,0.4,988,1.3,19,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,21,30,17.1,0,0,0,0,2.1,0,0,0,0,0.306,36.53,153.79,0.4,988,1.3,29,1.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,22,30,16.4,0,0,0,0,2.3,0,0,0,0,0.305,38.83,154.42,0.4,987,1.3,37,1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,14,23,30,16.1,0,0,0,0,2.5,0,0,0,0,0.305,40.03,147.83,0.4,987,1.3,40,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2018,3,15,0,30,15.7,0,0,0,0,2.5,0,0,0,0,0.305,41.18,137.27,0.4,987,1.3,55,1.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
